logo src,project_name,project_link,chain_platform,category,issue,funds_lost,date
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e589cc028ab.jpeg,PancakeSwap (2),https://pancakeswap.finance/,BSC,Exchange (DEX),Exploit,"$1,800,000 ",12.04.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c208a728737.jpeg,Bent Finance,https://app.bentfinance.com/,ETH,,Exploit,"$1,786,520 ",20.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/619e446167ebf.jpeg,EVODeFi,https://evodefi.com/,BSC,,Flash Loan Attack,"$1,735,747 ",10.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/620266ee2ca69.jpeg,DePo,https://www.depo.io/,ETH,,Access control,"$1,723,632 ",04.02.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/622fddc57724f.png,PARALUNI,https://paraluni.org/,BSC,,Exploit,"$1,661,107 ",13.03.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6305e12da3442.jpeg,Acala Swap,https://acala.network/,POLKADOT,Stablecoin,Exploit,"$1,600,000 ",14.08.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61cb1ec147a0f.png,MetaMask Governance (fake),,ETH,Token,Honeypot,"$1,548,908 ",27.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6239c2c9c816a.jpeg,OneRing,https://www.onering.finance/,FANTOM,,Flash Loan Attack,"$1,508,300 ",21.03.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/630caa43d65db.jpeg,Pragma Money,,FANTOM,Exchange (DEX),Rugpull,"$1,500,000 ",05.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62b4503f89581.jpeg,LV Metaverse,,BSC,,Exit Scam,"$1,500,000 ",21.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6283f38d794ff.png,FEGtoken,https://fegtoken.com/,ETH,,Flash Loan Attack,"$1,500,000 ",15.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e593d891200.jpeg,JulSwap,https://justliquidity.org/,BSC,,Flash Loan Attack,"$1,500,000 ",28.05.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/611517b7ceb18.jpeg,Levyathan,https://www.levyathan.finance/,BSC,,Exploit,"$1,500,000 ",30.07.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6128f30a7559b.png,PolyButterfly,https://polybutterfly.finance/,POLYGON,,Exit Scam,"$1,500,000 ",05.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62cf38c08ed33.png,OMNI,https://omniprotocol.xyz/,ETH,Borrowing and Lending,Reentrancy,"$1,430,000 ",10.07.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6113e9c56db66.jpeg,GROWTH DeFi,https://growthdefi.com/,ETH,,Exit Scam,"$1,401,772 ",08.02.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624317183c49b.jpeg,Uniswap,https://uniswap.org/,ETH,,Exploit,"$1,400,000 ",18.04.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62851407ca609.png,Venus Protocol,https://venus.io/,BSC,Borrowing and Lending,Exploit,"$1,350,000 ",13.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6284c668365d1.png,Day of Defeat,https://dayofdefeat.app/,BSC,,Exit Scam,"$1,350,000 ",06.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c4a2c7b6f3e.jpeg,UFCT,http://ufccryptogame.com/,BSC,,Exit Scam,"$1,323,077 ",18.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6107f0259b6d3.jpeg,Uranium Finance,https://uranium.finance/,BSC,,Exploit,"$1,300,000 ",08.04.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d500f79f8b8.png,LaserSwap Cash,https://www.laserswap.cash/,BSC,,Exit Scam,"$1,280,809 ",15.03.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c487c5e7bc4.jpeg,Monkey Kingdom,https://monkeykingdom.io/,SOLANA,,Exploit,"$1,273,618 ",20.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62b0966f33aea.png,Inverse Finance (2),https://www.inverse.finance/,ETH,Borrowing and Lending,Flash Loan Attack,"$1,260,000 ",16.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6319bf0b2d431.png,New Free DAO,,BSC,Other,Flash loan,"$1,250,372 ",08.09.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61fbfbed8b4dc.jpeg,Big Daddy Ape Club,,SOLANA,,Exit Scam,"$1,237,622 ",11.01.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a62dd4a340e.jpeg,Zenon Network,https://zenon.network/,BSC,,Exploit,"$1,209,467 ",19.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/630a2a98919c5.jpeg,Hunter Global,,BSC,Exchange (DEX),Rugpull,"$1,200,000 ",08.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/630f60db11758.png,HeroCat,,BSC,Token,Rugpull,"$1,177,347 ",30.08.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61ba0caff127b.jpeg,NowSwap Protocol,https://nowswap.org/,ETH,,Exploit,"$1,142,357 ",15.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/620d33c690fe3.jpeg,TopGoal,https://topgoal.io/,BSC,,Access control,"$1,135,097 ",16.02.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61af7f0cc8e4d.jpeg,Axion Network,https://axion.network/,ETH,,Exploit,"$1,127,696 ",02.11.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62e7d21b809f7.jpeg,Rikkei Finance,https://twitter.com/rikkeifinance,BSC,Borrowing and Lending,Oracle Issue,"$1,115,266 ",15.04.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6196394410c56.jpeg,Blizzard,https://www.blizzard.network/,AVAX,,Exploit,"$1,109,632 ",12.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61b8ca3bd4c69.jpeg,Brinc Finance,https://brinc.fi/#/,ETH,,Exploit,"$1,103,568 ",13.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62ac5d74e22fd.jpeg,Treasure Swap,https://treasureswap.net/,BSC,Exchange (DEX),Exploit,"$1,100,000 ",10.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624f00b811552.png,EgoPay,http://egopay.com/,,,Access control,"$1,100,000 ",23.01.2015
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d59e436f59f.jpeg,Ethereum Yield,https://ethereumyield.farm/,ETH,,Abandoned,"$1,099,672 ",11.02.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62de5ac7c921c.png,Audius,https://twitter.com/AudiusProject,ETH,Other,Exploit,"$1,086,000 ",23.07.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a7a7eee3518.jpeg,CollectCoin,https://www.collectco.in/,BSC,,Exploit,"$1,071,931 ",01.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/628f4c3af4225.png,DecentraWorld,,BSC,,Exit Scam,"$1,037,288 ",24.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61f0298278df1.png,OpenSea,https://opensea.io/,ETH,,Exploit,"$1,019,300 ",24.01.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e70f874e92a.jpeg,Sentinel DVPN,https://sentinel.co/,ETH,,Access control,"$1,000,000 ",21.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61548d183b126.jpeg,ApeRocket (2),https://polygon-v1.aperocket.finance/,POLYGON,,Flash Loan Attack,"$1,000,000 ",14.07.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a4ed84b99c0.jpeg,Visor Finance (2),https://www.visor.finance/,ETH,,Flash Loan Attack,"$972,616 ",25.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/622fd516312f5.png,Bacon Protocol,https://www.baconcoin.com/,ETH,,Flash Loan Attack,"$957,166 ",05.03.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624c3bd869263.jpeg,Electrum,https://electrum.org/,,Other,Access control,"$949,000 ",26.12.2018
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61b21e8e6b552.jpeg,8ight Finance,https://8ight.finance/,HARMONY,,Access control,"$923,719 ",06.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e57ebf47c04.png,Armor.Fi,https://armor.fi/,ETH,,Exploit,"$850,000 ",28.02.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61290b13c4c51.jpeg,BitBot,https://bitbotprotocol.tech/,ETH,,Exit Scam,"$805,001 ",20.02.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e70d92e7149.png,OptionRoom,https://www.optionroom.finance/,BSC,,Exploit,"$800,000 ",11.07.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61265b416c39b.jpeg,ChainSwap,https://chainswap.com/,ETH,,Exploit,"$800,000 ",02.07.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610bf16b9bb81.jpeg,Wault Finance,https://wault.finance/,BSC,,Flash Loan Attack,"$800,000 ",04.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61cb49814498f.jpeg,Eco DeFi,,BSC,,Access control,"$794,041 ",27.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61cb49814498f.jpeg,Eco DeFi,,BSC,Access control,27.12.2021,"$794,041 ",
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61f18d28061cf.jpeg,Crypto Burgers,https://cryptoburgers.io/,BSC,,Flash Loan Attack,"$770,000 ",17.01.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61f27cd5dcf6f.png,Mercenary,http://mercenary.games/,BSC,,Exit Scam,"$760,000 ",26.01.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61278161a8815.jpeg,AutoSharkFinance,https://autoshark.finance/,BSC,Exchange (DEX),Flash Loan Attack,"$759,046 ",24.05.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6128e97ce05e9.jpeg,Yam DAO,https://yam.finance/#/,ETH,,Exploit,"$750,000 ",13.08.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62d676098d6b0.jpeg,Forest Tiger Pro,"https://foresttiger.pro/,%20https://foresttiger.co/#",BSC,Token,Exit Scam,"$732,647 ",13.07.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a0f8222e152.png,ElectronDAO,https://electrondao.finance/,POLYGON,,Exit Scam,"$728,653 ",24.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d4e02b7d2d5.jpeg,UniCat.farm,http://unicat.farm/,ETH,Exchange (DEX),Exit Scam,"$713,402 ",24.09.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/619b8b1be9de1.png,Meta Pets,,ETH,,Exit Scam,"$708,623 ",17.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/628652008a28f.png,QAN Platform,https://qanplatform.com/en,ETH,,Exploit,"$704,590 ",18.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/623a5adf2d445.jpeg,Umbrella Network (2),https://umb.network/,ETH,,Exploit,"$700,000 ",20.03.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a63943a44f3.png,Meebits,https://meebits.larvalabs.com/,ETH,,Exploit,"$700,000 ",08.05.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60e6e50d1355b.png,BitDao,,ETH,Token,Honeypot,"$686,491 ",17.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610bfa21f2a52.png,Merlin Labs,https://merlinlab.com/farm,BSC,,Exploit,"$680,000 ",26.05.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61bb63110204a.jpeg,Zerogoki,https://zerogoki.org/,ETH,,Exploit,"$670,000 ",08.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6103daac10064.png,bZx (2),https://bzx.network/,ETH,,Flash Loan Attack,"$665,840 ",18.02.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/620528d778996.png,BabyMUSK,https://www.babymuskcoin.com/,BSC,,Exit Scam,"$664,910 ",09.02.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6227f9b8e9d76.jpeg,Ariva Digital,https://ariva.digital/,BSC,,Access control,"$660,739 ",25.02.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61127093a8e0e.jpeg,Impossible Finance,https://impossible.finance/,BSC,,Flash Loan Attack,"$660,657 ",21.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61b0cf2661248.png,Lever,https://lever.network/,BSC,,Exploit,"$652,941 ",25.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6203c7e0e362f.jpeg,TECRA,https://tecra.space/,ETH,,Exploit,"$642,756 ",04.02.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60e6ccfcbf5da.png,VitaDAO.com,,ETH,Token,Honeypot,"$626,595 ",19.01.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62f379da011e0.jpeg,Curve.Finance,https://www.curve.fi/,ETH,Exchange (DEX),Phishing,"$612,000 ",09.08.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a633d09d51c.jpeg,Wild Credit,https://wild.credit/,ETH,Borrowing and Lending,Access control,"$611,963 ",27.05.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624f1fd04b72b.jpeg,BIPS,https://bips.me/,,,Exploit,"$600,000 ",16.11.2013
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61b0df89d0d21.jpeg,Nerve Finance,https://nerve.fi/,BSC,Exchange (DEX),Exploit,"$585,882 ",13.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/631609c88a61f.jpeg,DAO_Officials,,BSC,Other,Flash loan,"$581,250 ",04.09.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61f810d3e7d8e.png,DataDAO Finance,,FANTOM,,Exit Scam,"$575,166 ",30.01.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61f18675d5330.jpeg,BNB HEROES,https://bnbheroes.io/,BSC,,Exit Scam,"$561,284 ",17.01.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610bfd29a6431.png,Merlin Labs (2),https://merlinlab.com/farm,BSC,,Exploit,"$550,000 ",27.05.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5d84d80e55.png,Kper Network,http://kper.network/,ETH,,Exit Scam,"$541,755 ",30.10.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6287929d92ea1.jpeg,Feminist Metaverse,https://feministmetaverse.org/,BSC,,Exploit,"$540,000 ",18.05.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c21bf2e1cfb.jpeg,Visor Finance (3),https://www.visor.finance/,ETH,,Exploit,"$529,929 ",20.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/623a576d34ed3.png,REALSWAK,https://swaknft.com/,BSC,,Exit Scam,"$526,968 ",22.03.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61016cb1db446.png,Balancer Labs,https://balancer.fi/,ETH,Exchange (DEX),Flash Loan Attack,"$523,613 ",28.06.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c352fe911ca.jpeg,Array Finance,https://array.finance/,ETH,,Flash Loan Attack,"$516,391 ",19.07.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c5dc96aed91.jpeg,PolyDEX,https://www.polydex.fi/,POLYGON,Exchange (DEX),Exploit,"$511,144 ",20.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/63074bf586b83.png,HUT,,BSC,Token,Rugpull,"$509,000 ",20.08.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e708e04de5a.jpeg,Umbrella Network,https://umb.network/,ETH,,Exploit,"$505,060 ",11.07.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/619e31ffc6902.jpeg,Visor Finance,https://www.visor.finance/,ETH,,Access control,"$504,845 ",19.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624dabbba0a87.png,Enigma,https://www.enigma.co/,ETH,,Exploit,"$500,000 ",21.08.2017
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e59fb81f139.jpeg,SharedStake,https://www.sharedstake.org/,ETH,,Access control,"$500,000 ",24.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e57a729689d.jpeg,Seascape Network,https://www.seascape.network/,ETH,Exchange (DEX),Access control,"$500,000 ",15.03.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5b6683cc81.jpeg,Union Capital,https://unioncapital.io/,ETH,,Exit Scam,"$500,000 ",10.02.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62bc1c0653b82.png,DMC Token,,BSC,,Exit Scam,"$497,386 ",25.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5a94811069.png,Stable Yield Credit,,ETH,Token,Honeypot,"$494,001 ",05.01.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6230fd37edc4f.png,WanderVerse NFT,,ETH,,Exit Scam,"$484,887 ",08.03.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e5816e37923.png,HSO,,HECO,,Exit Scam,"$481,800 ",10.03.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d60d7ff24c5.jpeg,Pump Farm,https://www.pump.farm/,ETH,,Exit Scam,"$477,544 ",11.11.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/631f126a46607.png,Arbitrage Robot Token,https://rbtr.info/,BSC,Token,Exploit,"$472,459 ",08.09.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/620d2f3751df8.jpeg,BuildFinance,https://build.finance/,ETH,,Access control,"$470,000 ",14.02.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5de574c105.jpeg,Xdef finance,https://xdef.finance/,ETH,,Exit Scam,"$449,690 ",05.01.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5c0657f861.png,Pills for Sale (Fake),,ETH,Token,Honeypot,"$447,069 ",17.01.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62aa34d3c129a.jpeg,FSWAP,https://fswap.cc/,BSC,,Exploit,"$432,497 ",13.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61bc98a8254e3.jpeg,Dot Finance,https://dot.finance/,BSC,,Exploit,"$429,724 ",25.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a64f1bc0461.png,Unlock Protocol,https://unlock-protocol.com/,GNOSIS,,Access control,"$416,125 ",20.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e703c172e68.jpeg,RAI Finance,https://rai.finance/,ETH,,Exploit,"$414,013 ",04.07.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6307327dd8bf2.png,Nut2Earn,,BSC,Token,Exit Scam,"$410,000 ",16.08.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62a76859ac454.png,HEGE coin,,BSC,Other,Exit Scam,"$400,000 ",11.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624c73694bdc0.png,BlackWallet,https://blackwallet.co/,,,Access control,"$400,000 ",13.01.2018
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c48fa5cf31a.png,WePiggy,https://www.wepiggy.com/,OKEX,,Exploit,"$400,000 ",14.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5b78020ae3.png,Leverage X,https://leveragex.digital/,ETH,,Exit Scam,"$399,855 ",25.02.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d595a756339.jpeg,DEFIBase,https://twitter.com/WARONRUGS/status/1337512460589391872,ETH,,Exit Scam,"$378,721 ",10.12.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a0f28e8c4c1.jpeg,Ploutoz Finance,https://www.ploutoz.finance/,BSC,,Flash Loan Attack,"$372,441 ",22.11.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61266789648b8.jpeg,opyn,https://www.opyn.co/,ETH,,Exploit,"$371,260 ",04.08.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6319ac71b37ff.png,Cauldron,,AVAX,Borrowing and Lending,Flash loan,"$370,000 ",06.09.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a627dc9c530.jpeg,ForceDAO,https://www.forcedao.com/,ETH,,Exploit,"$367,000 ",04.04.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/63037641101d3.png,XSTABLE Protocol,,ETH,Token,Exit Scam,"$366,975 ",09.08.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5b7293a7f6.png,Hype Bet Finance,https://hype-finance.com/,ETH,,Exit Scam,"$363,854 ",29.11.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6103d4015d3eb.png,bZx,https://bzx.network/,ETH,,Flash Loan Attack,"$355,880 ",15.02.2020
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62d525e2d9dbf.png,Ribbon Finance,https://app.ribbon.finance/,ETH,,Phishing,"$351,064 ",24.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62575e3dbbd2f.png,GHOSTP2E,https://twitter.com/PeckShieldAlert/status/1509883838570262536,BSC,,Exit Scam,"$346,253 ",01.04.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62a06421e2e78.jpeg,Bubbleworld,https://linktr.ee/thebubbleworld,ETH,,Exploit,"$343,697 ",06.06.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610c01424963a.png,Merlin Labs (3),https://merlinlab.com/farm,BSC,,Exploit,"$333,825 ",29.06.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5ae1fc1d09.png,PolBase Cash,,ETH,,Exit Scam,"$328,627 ",07.01.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e1b33b731b2.jpeg,SashimiSwap,https://sashimi.cool/,ETH,Exchange (DEX),Flash Loan Attack,"$316,800 ",29.12.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6128f3fd2663f.png,Cake Lock,https://cakelock.tech/,BSC,,Exit Scam,"$310,654 ",01.03.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/611be6b4ec996.png,Rbase Finance,https://www.rbase.finance/,ETH,,Exit Scam,"$307,098 ",21.01.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62029c8952e2e.png,FileSystemVideo,,BSC,,Exit Scam,"$303,625 ",07.02.2022
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6317686923faf.jpeg,ShadowFi,https://shadowfi.com/,BSC,Token,Exploit,"$302,817 ",02.09.2022
