"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Oh so being a crypto influencer is a crime https://t.co/ZgGhkss9FO",FALSE,1,NA,2022-10-03 22:49:19,FALSE,NA,"1577068305952620544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMizzCandy",0,FALSE,FALSE,NA,NA
"@Moosepancake @aunt_eefa @crypto Well yeah, but I once heard a quote that said “any fine-based penalty isn’t a law… https://t.co/Ga4Nt1D5fI",FALSE,0,"Moosepancake",2022-10-03 22:47:18,TRUE,"1577008510365487105","1577067799687483393","862388151624531968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","humanwoman7",0,FALSE,FALSE,NA,NA
"#crypto #bitcoin #altcoin #NFTs #btc #eth #xrp
Kim Kardashian to Pay $1.26M for Illegally Promoting Cryptocurrency… https://t.co/Z1sDEsElby",FALSE,2,NA,2022-10-03 22:45:02,TRUE,NA,"1577067228012363779",NA,"<a href=""https://radu.ovh"" rel=""nofollow"">Crypto News!</a>","SirDuCutj",0,FALSE,FALSE,NA,NA
"@evl0n3 @KimKardashian @Spotify She is exposed now!  She is not above the law. Money laundering is a crime.
https://t.co/rH5TGaQR7O",FALSE,3,"evl0n3",2022-10-03 22:43:32,FALSE,"1576983022385369089","1577066851862880256","1499106511968096258","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","guru_medi",0,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 22:42:21,FALSE,NA,"1577066553723752450",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BertoJongman100",44,TRUE,FALSE,NA,NA
"USD 30 billion / year would be the cost for crimes in #crypto by 2025.
A majority from #cybersecurity &amp; #rugpull re… https://t.co/PpNnSz0q85",FALSE,0,NA,2022-10-03 22:30:28,TRUE,NA,"1577063562903683074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CryptoAegis1",0,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 22:26:38,FALSE,NA,"1577062597672984576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PanamaTimesPTY",44,TRUE,FALSE,NA,NA
"#news #crypto #ukraine #money #women #russia #usa #kanye #elon
So instead, we will have those who believe men can h… https://t.co/5hAeWXoQaT",FALSE,0,NA,2022-10-03 22:25:12,TRUE,NA,"1577062237780336640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joe_Willcutt",0,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 22:24:20,FALSE,NA,"1577062020121518080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whataboutthene1",44,TRUE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 22:04:01,FALSE,NA,"1577056905134247937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ozgurpehlivann",12,TRUE,FALSE,NA,NA
"RT @binance: #Binance hosted a series of crypto and blockchain workshops for law enforcement agencies in Brazil and Argentina.
 
The worksh…",FALSE,0,NA,2022-10-03 22:01:17,FALSE,NA,"1577056220778999808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sircryptotipsis",226,TRUE,FALSE,NA,NA
"@danheld Central Banking was designed &amp; instituted to steal.  That is its mission.  It does this thru a ponzi of ev… https://t.co/3qQypnbak0",FALSE,11,"danheld",2022-10-03 22:00:41,TRUE,"1577014851150712834","1577056068144095233","1598709350","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","crypto_jimi",3,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 22:00:07,FALSE,NA,"1577055925893857281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cosmic1008",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:55:07,FALSE,NA,"1577054666508029952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mstj55",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:51:01,FALSE,NA,"1577053634403086337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DesireeLsk",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:50:17,FALSE,NA,"1577053451061579777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfjesus",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:48:27,FALSE,NA,"1577052990002692096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sequoia2001",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:47:37,FALSE,NA,"1577052778584633344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZFTWARNING",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:44:51,FALSE,NA,"1577052082074374145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amys_here",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:44:33,FALSE,NA,"1577052005746737152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BourassaJC",44,TRUE,FALSE,NA,NA
"Google Contact Center AI Platform is Transforming CX #nfts #bitcoin #crypto #btc #bsc #dev #video #music #business… https://t.co/PGhRoj6xES",FALSE,3,NA,2022-10-03 21:44:07,TRUE,NA,"1577051897646616578",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","CDWGWAGov",0,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:43:31,FALSE,NA,"1577051748534956032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_R_D",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:43:11,FALSE,NA,"1577051664946982912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","escrow_",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:43:05,FALSE,NA,"1577051640016048128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","srubenfeld",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-03 21:42:16,FALSE,NA,"1577051431986614272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","inextension",44,TRUE,FALSE,NA,NA
"Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion usi… https://t.co/JWINDaXJq5",FALSE,39,NA,2022-10-03 21:42:00,TRUE,NA,"1577051366991740928",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OCCRP",44,FALSE,FALSE,NA,NA
"@crypto_rugova @elonmusk @Podolyak_M I was in Serbia, passing through and in Macedonia and I spent my vacation in A… https://t.co/HVyo8IqC5C",FALSE,0,"crypto_rugova",2022-10-03 21:19:13,TRUE,"1577036040472125441","1577045631712972800","1097821544","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jarek210",0,FALSE,FALSE,NA,NA
"@crypto To be clear had anyone other then a celebrity  committed the same crime. They would be facing jail time.",FALSE,1,"crypto",2022-10-03 20:55:24,FALSE,"1576908099990204416","1577039637347897345","928759224599040001","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thunderhawk86",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/qsXNQ6gmhR https://t.co/nQBJxXOzHp",FALSE,1,NA,2022-10-03 20:48:35,FALSE,NA,"1577037922351685634",NA,"<a href=""http://bitcoinagile.com"" rel=""nofollow"">bitcoinagile</a>","bitcoinagile",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/D3xltYcsfc via @Yahoo",FALSE,2,NA,2022-10-03 20:48:26,FALSE,NA,"1577037884661862400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnLothian",0,FALSE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:44:54,FALSE,NA,"1577036996132106240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chaftab26520275",12,TRUE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:39:29,FALSE,NA,"1577035632018214912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CRYPTOBOYMOON",12,TRUE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:36:05,FALSE,NA,"1577034778506764288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phygital_insite",12,TRUE,FALSE,NA,NA
"Nice doing white crime things. https://t.co/Z8awzz9S65",FALSE,0,NA,2022-10-03 20:30:00,FALSE,NA,"1577033246399160321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r0xOnTheLine",0,FALSE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:27:29,FALSE,NA,"1577032613369610240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SHAIKHJ58447345",12,TRUE,FALSE,NA,NA
"#SEC Doesn’t Dig $36 Million Gold-based Crypto #Scam https://t.co/2yaahqaIhr #crime #cryptocurrency #cryptocurrencynews",FALSE,0,NA,2022-10-03 20:20:26,FALSE,NA,"1577030839266836480",NA,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>","CryptoNewsBest",0,FALSE,FALSE,NA,NA
"How Binance is Training Law Enforcement Around the World to Combat Crypto Crime https://t.co/q3sQT1n9pp #Binance… https://t.co/KGYKJ4uG9i",FALSE,0,NA,2022-10-03 20:18:57,TRUE,NA,"1577030464803569679",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Bayardflorian",0,FALSE,FALSE,NA,NA
"RT @crypto: “There’s clear evidence that organized crime gangs, for example, are laundering funds with crypto,"" T. Raja Kumar, new chief of…",FALSE,0,NA,2022-10-03 20:16:14,FALSE,NA,"1577029781740060672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CRYPTOBOYMOON",5,TRUE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:15:58,FALSE,NA,"1577029714421555201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hashrate777",12,TRUE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:12:58,FALSE,NA,"1577028961703370752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","markeplier13",12,TRUE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/hCmbN3pTTJ #breakingnews",FALSE,0,NA,2022-10-03 20:11:35,FALSE,NA,"1577028611273822208",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","gethypedllc",0,FALSE,FALSE,NA,NA
"RT @jesseahamilton: Binance to Train Law Enforcement on How to Stop Crypto Crime  https://t.co/RxAZzNJxkm via @coindesk @_franvela",FALSE,0,NA,2022-10-03 20:10:56,FALSE,NA,"1577028449423699968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_franvela",1,TRUE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:10:16,FALSE,NA,"1577028282570403840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","franknkunika",12,TRUE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-03 20:10:16,FALSE,NA,"1577028280619716608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OrionDeimos",12,TRUE,FALSE,NA,NA
".@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted,… https://t.co/nH5u13bUVx",FALSE,47,NA,2022-10-03 20:08:32,TRUE,NA,"1577027844944822275",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CoinDesk",12,FALSE,FALSE,NA,NA
"RT @binance: #Binance hosted a series of crypto and blockchain workshops for law enforcement agencies in Brazil and Argentina.
 
The worksh…",FALSE,0,NA,2022-10-03 20:08:03,FALSE,NA,"1577027722362368000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wesychapman",226,TRUE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime  https://t.co/RxAZzNJxkm via @coindesk @_franvela",FALSE,4,NA,2022-10-03 20:06:03,FALSE,NA,"1577027218894909440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jesseahamilton",1,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime
https://t.co/4QLFvBiyaw",FALSE,0,NA,2022-10-03 20:02:57,FALSE,NA,"1577026437185519616",NA,"<a href=""https://www.fs-poster.com/"" rel=""nofollow"">FS-Poster-App</a>","NewCryptocurre1",0,FALSE,FALSE,NA,NA
"@TomFitton @SECGov @KimKardashian Kardashian committed a crime by not disclosing she was paid for touting crypto on… https://t.co/ZRPBlInVpZ",FALSE,0,"TomFitton",2022-10-03 19:56:23,TRUE,"1576928735345143808","1577024788215701504","18266688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karmill810",0,FALSE,FALSE,NA,NA
"#Crypto tooting is a crime. As it should.",FALSE,0,NA,2022-10-03 19:47:33,FALSE,NA,"1577022563188092928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NicolasRobidoux",0,FALSE,FALSE,NA,NA
"“In the settlement order with Ms Kardashian…the S.E.C…said that it had given Ms. Kardashian consideration for coope… https://t.co/sqDO1QexZo",FALSE,0,NA,2022-10-03 19:41:08,TRUE,NA,"1577020949840351234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilEsBella",0,FALSE,FALSE,NA,NA
"#crypto #bitcoin #altcoin #NFTs #btc #eth #xrp
Binance signs MoU with Kazakhstan to fight financial crime
Source :… https://t.co/uajY7zvHPi",FALSE,2,NA,2022-10-03 19:40:02,TRUE,NA,"1577020670696890369",NA,"<a href=""https://radu.ovh"" rel=""nofollow"">Crypto News!</a>","SirDuCutj",0,FALSE,FALSE,NA,NA
"Crypto News: Binance To Train Law Enforcement On How To Stop Crypto Crime #Binance #WakandaForever #Crypto… https://t.co/KFpcGEWOXd",FALSE,0,NA,2022-10-03 19:34:37,TRUE,NA,"1577019308416602113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iexclusivenews",0,FALSE,FALSE,NA,NA
"RT @frantisekjuris: Binance to Train Law Enforcement on How to Stop Crypto Crime #nft #crypto #bitcoin https://t.co/jrEwwqcfgS",FALSE,0,NA,2022-10-03 19:31:21,FALSE,NA,"1577018486160752648",NA,"<a href=""https://booksaboutbitcoin.com"" rel=""nofollow"">booksbitcoin</a>","BooksBitcoin",1,TRUE,FALSE,NA,NA
"Crypto News: Binance To Train Law Enforcement On How To Stop Crypto Crime https://t.co/YFlLtio9lY",FALSE,0,NA,2022-10-03 19:27:11,FALSE,NA,"1577017436540370960",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","iexclusivenews",0,FALSE,FALSE,NA,NA
"Speaking of Kim Kardashian and True Crime... https://t.co/ElyDTVQpxR",FALSE,1,"JCPxDESIGNS",2022-10-03 19:10:31,FALSE,"1577013079690612736","1577013244828340229","22845557","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JCPxDESIGNS",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/wUIgQIU0OO",FALSE,0,NA,2022-10-03 19:09:07,FALSE,NA,"1577012889734578186",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Mindless_Crypto",0,FALSE,FALSE,NA,NA
"Steven Seagal also accused of the same crime, has become a Russian citizen, and is now doing propaganda for Putin a… https://t.co/aipkNObKrG",FALSE,0,NA,2022-10-03 19:07:03,TRUE,NA,"1577012372140482561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JayHart909",0,FALSE,FALSE,NA,NA
"RT @crypto: “There’s clear evidence that organized crime gangs, for example, are laundering funds with crypto,"" T. Raja Kumar, new chief of…",FALSE,0,NA,2022-10-03 19:02:45,FALSE,NA,"1577011288324026368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevaarwenKumar",5,TRUE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/NSxaZkZTrm #Business",FALSE,0,NA,2022-10-03 19:02:05,FALSE,NA,"1577011119570710528",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Coinboard",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime 
 
“It’s important to have law enforcement have the ab… https://t.co/6zYcp2Qgit",FALSE,0,NA,2022-10-03 19:01:47,TRUE,NA,"1577011048086913026",NA,"<a href=""https://smapsolutions.com/"" rel=""nofollow"">SMAP Lite</a>","IsletCrypto",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/fHRVtHTztO #Business",FALSE,0,NA,2022-10-03 19:01:33,FALSE,NA,"1577010987978616833",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Cryptoprenure",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/dFcvCiS7tL",FALSE,0,NA,2022-10-03 19:00:37,FALSE,NA,"1577010754208899072",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","cryptoscoopsuk",0,FALSE,FALSE,NA,NA
"RT @crypto: “There’s clear evidence that organized crime gangs, for example, are laundering funds with crypto,"" T. Raja Kumar, new chief of…",FALSE,0,NA,2022-10-03 18:56:57,FALSE,NA,"1577009827913601032",NA,"<a href=""https://google.com"" rel=""nofollow"">BIoomberg</a>","BloombergFeed",5,TRUE,FALSE,NA,NA
"Binance is training law enforcement on how to stop crypto crime https://t.co/OQKQXB757K",FALSE,0,NA,2022-10-03 18:55:38,FALSE,NA,"1577009497356238860",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","SuprInvest",0,FALSE,FALSE,NA,NA
"Binance is training law enforcement on how to stop crypto crime https://t.co/YtlyqChEGG",FALSE,0,NA,2022-10-03 18:55:37,FALSE,NA,"1577009494382592002",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","SuprInvest",0,FALSE,FALSE,NA,NA
"RT @crypto: “There’s clear evidence that organized crime gangs, for example, are laundering funds with crypto,"" T. Raja Kumar, new chief of…",FALSE,0,NA,2022-10-03 18:55:26,FALSE,NA,"1577009447246831616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ik_kirei",5,TRUE,FALSE,NA,NA
"@crypto Sorry but that outfit is a crime oof https://t.co/HbyiE0ga0g",FALSE,1,"crypto",2022-10-03 18:55:20,FALSE,"1577009098666672131","1577009423947419648","928759224599040001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DGinaitis",0,FALSE,FALSE,NA,NA
"“There’s clear evidence that organized crime gangs, for example, are laundering funds with crypto,"" T. Raja Kumar,… https://t.co/tplKNx6Ryq",FALSE,23,NA,2022-10-03 18:54:03,TRUE,NA,"1577009098666672131",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","crypto",5,FALSE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 18:54:01,FALSE,NA,"1577009093159550989",NA,"<a href=""https://m1.t7w.co"" rel=""nofollow"">T7 App</a>","Alex_Pundit",16,TRUE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime  https://t.co/9EqQ5rVyAg",FALSE,0,NA,2022-10-03 18:53:42,FALSE,NA,"1577009011152793600",NA,"<a href=""https://social-dog.net/"" rel=""nofollow"">SocialDog for Twitter</a>","0xApple_27sr",0,FALSE,FALSE,NA,NA
"@aunt_eefa @crypto The punishment fits the crime, not the person. This country doesn't run on purges.",FALSE,8,"aunt_eefa",2022-10-03 18:51:42,FALSE,"1576959289691762689","1577008510365487105","1308465655402946563","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Moosepancake",0,FALSE,FALSE,NA,NA
"RT @CNFTAgency: True Crime Crypto NFT Project

🔗 https://t.co/oWIibRKv01 

#NFTCommunity #CardanoADA #CardanoNFT #P2E @TrueCrimeCrypto",FALSE,0,NA,2022-10-03 18:45:17,FALSE,NA,"1577006893842583552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CNFTAgency",5,TRUE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime #nft #crypto #bitcoin https://t.co/jrEwwqcfgS",FALSE,0,NA,2022-10-03 18:37:02,FALSE,NA,"1577004815930069021",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","frantisekjuris",1,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime https://t.co/hmhYDWrPNG",FALSE,0,NA,2022-10-03 18:34:32,FALSE,NA,"1577004186973212721",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Blocstreetx",0,FALSE,FALSE,NA,NA
"(Binance to Train Law Enforcement on How to Stop Crypto Crime) - - https://t.co/5yjXcTcjWV 
#CryptoNews https://t.co/vGc8u5LL9D",FALSE,1,NA,2022-10-03 18:33:44,FALSE,NA,"1577003987747967000",NA,"<a href=""https://onecryptonews.com"" rel=""nofollow"">OneCryptoNews</a>","OneCryptoNews",0,FALSE,FALSE,NA,NA
"RT @TheDustyBC: JUST IN: Binance Has A Special Team That is Training Law Enforcement Around the World to Combat #Crypto Crime",FALSE,0,NA,2022-10-03 18:30:02,FALSE,NA,"1577003056642023424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shamaKingdom",21,TRUE,FALSE,NA,NA
"Matthew Price, head of intelligence and investigations of the Americas, joined CoinDesk TV’s “First Mover,” to disc… https://t.co/dR7W9NEF8a",FALSE,0,NA,2022-10-03 18:29:48,TRUE,NA,"1577002998991130649",NA,"<a href=""https://pipedream.com"" rel=""nofollow"">Pipedream, Inc</a>","Terse_tech",0,FALSE,FALSE,NA,NA
"@cz_binance #Binance    led the destruction of #Lunc, took responsibility for the wallets of mint holders, and laun… https://t.co/zsvKw3goLv",FALSE,1,"cz_binance",2022-10-03 18:27:22,TRUE,"1576998025045893120","1577002385914097664","902926941413453824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AddBNB",0,FALSE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop #Crypto Crime - CoinDesk https://t.co/emqxhpgvCI… https://t.co/NuEvrONUSB",FALSE,0,NA,2022-10-03 18:25:43,TRUE,NA,"1577001969994301441",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stock_Market_Pr",0,FALSE,FALSE,NA,NA
"RT @ramsden_cora: DeFi Has Become Crypto Crime’s Main Arena, Crystal Blockchain Says $TTC #TechTrees https://t.co/W7pVafozuy",FALSE,0,NA,2022-10-03 18:25:17,FALSE,NA,"1577001859058872320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VitoHicks4",7,TRUE,FALSE,NA,NA
"RT @Cointelegraph: Binance 🤝 Kazakhstan 

The crypto exchange has signed an MoU with the country as part of its global law enforcement trai…",FALSE,0,NA,2022-10-03 18:23:36,FALSE,NA,"1577001437753905152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoBull3k",16,TRUE,FALSE,NA,NA
"Binance to Train Law Enforcement on How to Stop Crypto Crime  https://t.co/jeAV4Tvx78",FALSE,0,NA,2022-10-03 18:19:01,FALSE,NA,"1577000285280636929",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","prosongit",0,FALSE,FALSE,NA,NA
